id,year,longroup,latgroup,association,v_nb_calee_nulles,v_nb_calee_pos,Institute
3711,2017,-8.625,2.375,FAD,0,1,IRD
3712,2017,-7.625,1.875,FAD,0,1,IRD
3713,2017,-9.375,2.625,FSC,0,1,IRD
3714,2017,-9.375,2.625,FAD,0,1,IRD
3715,2017,-9.125,2.625,FSC,0,1,IRD
3716,2017,-9.625,3.125,FSC,1,0,IRD
3717,2017,-9.375,2.875,FSC,0,1,IRD
3718,2017,-9.875,2.625,FSC,0,1,IRD
3719,2017,-9.625,3.375,FSC,0,1,IRD
3720,2017,-9.375,3.375,FSC,0,1,IRD
3721,2017,-6.875,4.125,FAD,0,1,IRD
3722,2017,-8.375,2.125,FAD,0,1,IRD
3723,2017,-9.375,2.875,FAD,0,1,IRD
3724,2017,-10.125,3.125,FSC,1,0,IRD
3725,2017,-9.125,3.375,FSC,0,1,IRD
3726,2017,-9.125,2.875,FSC,0,1,IRD
3727,2017,-9.125,3.125,FSC,0,1,IRD
3728,2017,-9.625,2.875,FSC,0,1,IRD
3729,2017,-9.875,3.375,FSC,0,1,IRD
3730,2017,-9.875,2.875,FSC,0,1,IRD
3731,2017,-9.625,2.125,FAD,0,1,IRD
3732,2017,-9.875,1.125,FAD,0,1,IRD
3733,2017,-9.375,3.875,FAD,0,1,IRD
3734,2017,-11.125,0.375,FAD,0,1,IRD
3735,2017,-10.875,0.375,FAD,0,1,IRD
3736,2017,-13.125,3.375,FAD,0,1,IRD
3737,2017,-12.375,2.375,FAD,0,1,IRD
3738,2017,-10.375,3.125,FSC,1,0,IRD
3739,2017,-10.875,3.375,FAD,0,1,IRD
3740,2017,-11.375,3.125,FSC,0,1,IRD
3741,2017,-9.875,3.625,FSC,0,1,IRD
3742,2017,-8.625,3.875,FSC,0,1,IRD
3743,2017,-9.875,3.375,FAD,0,1,IRD
3744,2017,-12.625,2.375,FAD,0,1,IRD
3745,2017,-12.875,2.375,FSC,0,1,IRD
3746,2017,-10.125,3.125,FAD,0,1,IRD
3747,2017,-7.875,3.375,FSC,0,1,IRD
3748,2017,-9.625,3.625,FSC,0,1,IRD
3749,2017,-9.625,3.875,FSC,0,1,IRD
3750,2017,-13.375,2.125,FSC,0,1,IRD
3751,2017,-13.125,1.875,FSC,0,1,IRD
3752,2017,-13.375,1.875,FSC,0,1,IRD
3753,2017,-13.375,1.875,FAD,0,1,IRD
3754,2017,-13.625,1.875,FSC,0,1,IRD
3755,2017,-13.875,1.875,FSC,0,1,IRD
3756,2017,-13.625,2.125,FSC,0,1,IRD
3757,2017,-13.875,2.125,FAD,0,1,IRD
3758,2017,-13.625,2.375,FSC,0,1,IRD
3759,2017,-13.875,2.125,FSC,0,1,IRD
3760,2017,-14.375,2.125,FAD,0,1,IRD
3761,2017,-14.375,2.125,FSC,1,0,IRD
3762,2017,-14.625,2.125,FAD,0,1,IRD
3763,2017,-16.875,-1.375,FAD,0,1,IRD
3764,2017,-15.375,2.125,FAD,0,1,IRD
3765,2017,-14.375,1.875,FAD,0,1,IRD
3766,2017,-11.375,5.125,FAD,1,0,IRD
3767,2017,-16.625,2.375,FSC,1,0,IRD
3768,2017,-16.375,2.375,FSC,0,1,IRD
3769,2017,-15.875,2.125,FAD,0,1,IRD
3770,2017,-12.875,2.375,FAD,0,1,IRD
3771,2017,-11.375,2.625,FAD,0,1,IRD
3772,2017,-10.875,2.875,FAD,0,1,IRD
3773,2017,-8.375,3.375,FAD,0,1,IRD
3774,2017,-8.125,3.375,FAD,0,1,IRD
3775,2017,-16.875,2.375,FSC,1,0,IRD
3776,2017,-16.875,2.375,FAD,0,1,IRD
3777,2017,-16.125,2.125,FAD,0,1,IRD
3778,2017,-8.875,2.125,FAD,0,1,IRD
3779,2017,-11.125,2.875,FAD,0,1,IRD
3780,2017,-16.625,2.375,FAD,0,1,IRD
3781,2017,-16.125,3.375,FAD,0,1,IRD
3782,2017,-13.625,1.875,FAD,0,1,IRD
3783,2017,-11.125,2.625,FAD,0,1,IRD
3784,2017,-11.375,2.375,FAD,0,1,IRD
3785,2017,-11.875,2.875,FAD,0,1,IRD
3786,2017,-23.625,-1.625,FAD,0,1,IRD
3787,2017,-12.125,2.875,FAD,0,1,IRD
3788,2017,-11.375,2.875,FAD,0,1,IRD
3789,2017,-11.625,2.875,FAD,1,0,IRD
3790,2017,-11.625,2.625,FAD,0,1,IRD
3791,2017,-11.875,2.625,FAD,0,1,IRD
3792,2017,-13.125,2.875,FAD,0,1,IRD
3793,2017,-11.375,3.125,FAD,0,1,IRD
3794,2017,-11.625,3.125,FAD,0,1,IRD
3795,2017,-9.375,2.125,FAD,0,1,IRD
3796,2017,-9.125,2.125,FAD,0,1,IRD
3797,2017,-10.125,2.125,FAD,0,1,IRD
3798,2017,-13.375,2.875,FSC,0,1,IRD
3799,2017,-12.375,2.625,FAD,0,1,IRD
3800,2017,-12.375,2.875,FAD,0,1,IRD
3801,2017,-13.375,3.125,FSC,0,1,IRD
3802,2017,-13.625,3.125,FSC,1,0,IRD
3803,2017,-11.875,3.125,FAD,0,1,IRD
3804,2017,-13.375,2.875,FAD,0,1,IRD
3805,2017,-13.125,3.125,FAD,0,1,IRD
3806,2017,-12.875,2.875,FAD,0,1,IRD
3807,2017,-12.625,3.125,FAD,0,1,IRD
3808,2017,-11.125,3.375,FAD,0,1,IRD
3809,2017,-7.375,3.875,FAD,0,1,IRD
3810,2017,-11.125,3.125,FAD,0,1,IRD
3811,2017,-12.125,3.125,FAD,0,1,IRD
3812,2017,-12.375,3.125,FAD,0,1,IRD
3813,2017,-12.125,2.625,FSC,1,0,IRD
3814,2017,-12.125,3.625,FAD,0,1,IRD
3815,2017,-12.625,2.625,FAD,0,1,IRD
3816,2017,-13.125,2.375,FSC,0,1,IRD
3817,2017,-13.625,2.875,FSC,0,1,IRD
3818,2017,-12.875,2.625,FAD,0,1,IRD
3819,2017,-13.375,2.375,FSC,0,1,IRD
3820,2017,-9.875,2.625,FAD,0,1,IRD
3821,2017,-10.125,2.625,FAD,0,1,IRD
3822,2017,-13.875,2.375,FSC,0,1,IRD
3823,2017,-14.125,1.875,FAD,0,1,IRD
3824,2017,-14.125,2.625,FAD,0,1,IRD
3825,2017,-14.625,3.125,FSC,0,1,IRD
3826,2017,-14.875,3.125,FSC,1,0,IRD
3827,2017,-15.125,3.125,FSC,0,1,IRD
3828,2017,-14.875,3.375,FSC,0,1,IRD
3829,2017,-14.125,3.625,FSC,1,0,IRD
3830,2017,-14.375,3.375,FSC,0,1,IRD
3831,2017,-14.125,3.375,FAD,0,1,IRD
3832,2017,-14.125,4.375,FAD,0,1,IRD
3833,2017,-13.625,4.125,FAD,0,1,IRD
3834,2017,-11.625,1.875,FAD,0,1,IRD
3835,2017,-13.875,4.375,FSC,1,0,IRD
3836,2017,-13.625,4.625,FAD,0,1,IRD
3837,2017,-10.875,3.625,FAD,0,1,IRD
3838,2017,-13.375,5.125,FAD,0,1,IRD
3839,2017,-13.125,4.625,FAD,0,1,IRD
3840,2017,-17.375,3.625,FSC,0,1,IRD
3841,2017,-11.875,4.125,FAD,0,1,IRD
3842,2017,-11.625,3.375,FAD,0,1,IRD
3843,2017,-11.875,3.625,FAD,0,1,IRD
3844,2017,-17.625,3.375,FSC,1,0,IRD
3845,2017,-17.125,3.625,FSC,0,1,IRD
3846,2017,-17.125,3.375,FSC,0,1,IRD
3847,2017,-17.625,3.625,FSC,1,0,IRD
3848,2017,-17.625,3.875,FSC,0,1,IRD
3849,2017,-16.375,3.375,FSC,1,0,IRD
3850,2017,-16.625,3.875,FSC,0,1,IRD
3851,2017,-16.625,3.375,FSC,0,1,IRD
3852,2017,-16.375,3.625,FSC,0,1,IRD
3853,2017,-13.125,2.625,FAD,0,1,IRD
3854,2017,-16.125,3.625,FSC,0,1,IRD
3855,2017,-15.375,3.125,FAD,0,1,IRD
3856,2017,-14.625,2.875,FAD,0,1,IRD
3857,2017,-14.125,3.625,FAD,0,1,IRD
3858,2017,-13.875,3.875,FAD,0,1,IRD
3859,2017,-14.875,2.625,FAD,0,1,IRD
3860,2017,-10.375,3.375,FAD,0,1,IRD
3861,2017,-15.375,2.625,FAD,0,1,IRD
3862,2017,-12.375,3.375,FAD,0,1,IRD
3863,2017,-12.625,4.125,FAD,0,1,IRD
3864,2017,-14.625,2.625,FAD,0,1,IRD
3865,2017,-14.875,5.625,FAD,0,1,IRD
3866,2017,-9.375,3.375,FAD,0,1,IRD
3867,2017,-14.125,2.375,FAD,0,1,IRD
3868,2017,-16.125,5.875,FAD,0,1,IRD
3869,2017,-11.625,3.875,FAD,0,1,IRD
3870,2017,-9.375,3.125,FAD,0,1,IRD
3871,2017,-6.125,2.375,FAD,0,1,IRD
3872,2017,-17.375,-5.375,FAD,0,1,IRD
3873,2017,-17.375,-5.875,FAD,0,1,IRD
3874,2017,-13.625,2.875,FAD,0,1,IRD
3875,2017,-8.125,2.375,FAD,0,1,IRD
3876,2017,-19.875,3.125,FAD,0,1,IRD
3877,2017,-13.375,3.375,FAD,0,1,IRD
3878,2017,-22.875,-5.125,FAD,0,1,IRD
3879,2017,-21.875,3.125,FSC,0,1,IRD
3880,2017,-15.625,3.875,FAD,0,1,IRD
3881,2017,-16.125,4.125,FAD,0,1,IRD
3882,2017,-24.875,-4.375,FAD,0,1,IRD
3883,2017,-26.375,-4.875,FAD,0,1,IRD
3884,2017,-14.875,2.875,FAD,0,1,IRD
3885,2017,-11.125,2.125,FAD,0,1,IRD
3886,2017,-10.875,3.125,FAD,0,1,IRD
3887,2017,-10.625,3.125,FAD,0,1,IRD
3888,2017,-22.875,3.125,FSC,0,1,IRD
3889,2017,-12.625,3.375,FAD,0,1,IRD
3890,2017,-25.375,-1.875,FAD,0,1,IRD
3891,2017,-17.375,3.125,FAD,0,1,IRD
3892,2017,-17.625,3.125,FAD,0,1,IRD
3893,2017,-17.875,2.875,FAD,0,1,IRD
3894,2017,-15.125,3.375,FAD,0,1,IRD
3895,2017,-9.625,2.875,FAD,0,1,IRD
3896,2017,-23.125,3.375,FSC,0,1,IRD
3897,2017,-23.125,3.625,FSC,0,1,IRD
3898,2017,-23.375,3.625,FSC,0,1,IRD
3899,2017,-13.375,2.625,FAD,0,1,IRD
3900,2017,-25.375,2.125,FAD,0,1,IRD
3901,2017,-22.375,3.625,FSC,0,1,IRD
3902,2017,-8.125,2.625,FSC,0,1,IRD
3903,2017,-10.125,3.625,FAD,0,1,IRD
3904,2017,-15.875,3.375,FAD,0,1,IRD
3905,2017,-23.625,3.875,FSC,1,0,IRD
3906,2017,-15.875,3.125,FAD,0,1,IRD
3907,2017,-16.125,2.875,FAD,0,1,IRD
3908,2017,-16.625,2.875,FAD,0,1,IRD
3909,2017,-16.625,2.625,FAD,0,1,IRD
3910,2017,-23.875,3.375,FSC,0,1,IRD
3911,2017,-15.875,2.875,FAD,0,1,IRD
3912,2017,-15.375,2.875,FAD,0,1,IRD
3913,2017,-23.875,3.875,FSC,0,1,IRD
3914,2017,-23.875,4.125,FSC,0,1,IRD
3915,2017,-24.125,3.375,FSC,0,1,IRD
3916,2017,-25.625,1.125,FAD,0,1,IRD
3917,2017,-14.375,3.125,FAD,0,1,IRD
3918,2017,-8.125,2.625,FAD,0,1,IRD
3919,2017,-26.375,-2.625,FAD,0,1,IRD
3920,2017,-19.375,1.875,FAD,0,1,IRD
3921,2017,-19.375,3.875,FAD,0,1,IRD
3922,2017,-19.125,3.875,FAD,0,1,IRD
3923,2017,1.625,-1.125,FSC,0,1,IRD
3924,2017,-25.625,-1.125,FAD,0,1,IRD
3925,2017,-17.875,4.125,FAD,0,1,IRD
3926,2017,-16.125,-1.875,FAD,0,1,IRD
3927,2017,-15.875,-1.625,FAD,0,1,IRD
3928,2017,-17.875,2.625,FAD,0,1,IRD
3929,2017,-12.875,1.875,FAD,0,1,IRD
3930,2017,-20.875,2.125,FAD,0,1,IRD
3931,2017,-20.625,2.125,FAD,0,1,IRD
3932,2017,1.625,-1.625,FSC,1,0,IRD
3933,2017,-1.125,1.625,FAD,0,1,IRD
3934,2017,-17.125,2.625,FAD,0,1,IRD
3935,2017,-16.875,2.625,FAD,0,1,IRD
3936,2017,-4.625,3.125,FAD,0,1,IRD
3937,2017,-3.625,3.625,FAD,0,1,IRD
3938,2017,-4.125,3.625,FAD,0,1,IRD
3939,2017,-6.875,2.125,FAD,0,1,IRD
3940,2017,1.875,-2.125,FAD,0,1,IRD
3941,2017,-13.375,3.125,FAD,0,1,IRD
3942,2017,-1.375,0.875,FAD,0,1,IRD
3943,2017,-6.375,3.125,FAD,0,1,IRD
3944,2017,-1.375,0.625,FAD,0,1,IRD
3945,2017,-14.125,5.125,FAD,0,1,IRD
3946,2017,-2.125,0.875,FAD,0,1,IRD
3947,2017,-1.875,0.875,FAD,0,1,IRD
3948,2017,-1.625,0.625,FAD,0,1,IRD
3949,2017,-1.875,0.625,FAD,0,1,IRD
3950,2017,-1.625,1.125,FAD,0,1,IRD
3951,2017,-2.125,0.625,FAD,0,1,IRD
3952,2017,-2.125,1.125,FAD,0,1,IRD
3953,2017,-1.875,3.125,FAD,0,1,IRD
3954,2017,-1.875,3.625,FSC,0,1,IRD
3955,2017,1.125,0.625,FAD,0,1,IRD
3956,2017,-1.375,1.625,FAD,0,1,IRD
3957,2017,-1.375,-1.375,FAD,0,1,IRD
3958,2017,-1.625,3.375,FAD,0,1,IRD
3959,2017,-1.375,3.375,FAD,0,1,IRD
3960,2017,-0.875,1.375,FSC,0,1,IRD
3961,2017,-2.875,-1.625,FAD,0,1,IRD
3962,2017,-2.375,-1.625,FSC,0,1,IRD
3963,2017,-0.875,2.875,FAD,0,1,IRD
3964,2017,-3.375,-1.625,FAD,0,1,IRD
3965,2017,-3.125,-1.125,FAD,1,0,IRD
3966,2017,-3.375,1.375,FAD,0,1,IRD
3967,2017,-2.875,-1.125,FSC,0,1,IRD
3968,2017,-3.125,-1.625,FAD,0,1,IRD
3969,2017,-2.875,-1.375,FSC,0,1,IRD
